,userId,movieId,rating
28665,14,564,2.5
28666,14,256,3.0
28669,14,516,4.0
28673,14,418,3.5
28674,14,23,3.5
28676,14,236,3.0
28678,14,522,2.5
28679,14,553,2.5
28680,14,151,4.0
28682,14,51,4.0
28683,14,250,3.5
28684,14,464,3.5
28685,14,19,3.5
28686,14,59,2.5
28688,14,41,3.0
28691,14,549,4.0
28692,14,485,4.5
28695,14,484,2.5
28698,14,192,3.0
28699,14,175,3.5
28701,14,277,2.0
28705,14,619,2.5
28706,14,429,4.5
28709,14,411,2.0
28712,14,104,3.5
28713,14,218,3.5
28714,14,150,1.5
28715,14,68,2.5
28716,14,357,3.0
28720,14,598,5.0
28721,14,348,4.0
28726,14,384,3.5
28727,14,616,3.0
28730,14,496,3.0
28732,14,215,2.5
28735,14,50,4.0
28736,14,392,3.5
28737,14,147,2.0
28739,14,463,2.5
28741,14,26,2.5
28744,14,406,1.0
28745,14,603,3.0
28747,14,331,3.5
28748,14,195,3.5
28749,14,320,2.0
28750,14,346,2.5
28751,14,287,3.0
28754,14,471,4.0
28755,14,363,3.0
28756,14,67,3.0
28757,14,180,4.0
28759,14,58,4.5
28762,14,520,5.0
28763,14,607,2.5
28764,14,278,2.0
28765,14,153,4.0
28766,14,353,3.0
28769,14,239,3.0
28770,14,114,4.5
28777,14,212,2.5
28778,14,652,2.5
28779,14,8,3.5
28780,14,124,2.5
28782,14,6,3.0
28783,14,283,4.0
28786,14,158,2.0
28787,14,63,3.5
28788,14,550,4.5
28790,14,513,4.0
28791,14,291,0.5
28796,14,190,3.5
28799,14,617,1.0
28803,14,417,3.5
28805,14,181,1.5
28809,14,620,3.5
28823,14,639,5.0
28825,14,98,3.0
28826,14,289,2.0
28827,14,269,2.5
28830,14,560,3.0
28832,14,403,3.5
28834,14,71,4.0
28835,14,143,4.0
28836,14,666,2.5
28838,14,54,1.5
28841,14,610,4.5
28842,14,342,3.5
28844,14,159,3.5
28848,14,557,3.0
28849,14,121,3.5
28851,14,15,5.0
28852,14,473,4.5
28855,14,295,2.5
28856,14,318,4.0
28857,14,33,2.5
28858,14,407,3.0
28860,14,470,4.0
28871,14,24,5.0
28874,14,443,2.5
28877,14,73,4.0
28878,14,637,4.5
28879,14,519,4.0
28880,14,613,2.5
28889,14,547,2.5
28890,14,640,4.0
28895,14,566,3.0
28898,14,28,2.5
28908,14,544,5.0
28909,14,327,4.0
28911,14,267,2.5
28913,14,442,4.0
28914,14,55,3.5
28916,14,43,5.0
28917,14,495,4.5
28925,14,378,4.0
28932,14,338,3.0
28934,14,229,3.5
28937,14,633,4.0
28940,14,230,3.0
28947,14,661,4.0
28955,14,662,4.0
28956,14,198,3.0
28957,14,66,1.0
28958,14,508,3.5
28961,14,339,2.5
28968,14,621,5.0
28970,14,177,3.5
28973,14,515,4.0
28977,14,119,3.5
28982,14,573,3.5
28983,14,399,3.5
29002,14,601,4.0
29003,14,623,3.5
29004,14,361,3.5
29009,14,167,2.5
29023,14,57,5.0
29036,14,452,3.5
29039,14,245,3.5
29049,14,578,2.5
29051,14,523,2.0
29056,14,310,2.0
29057,14,152,3.5
29059,14,524,4.0
29064,14,248,4.5
29069,14,591,4.0
29070,14,193,3.5
29089,14,587,3.0
29090,14,376,4.0
29091,14,588,3.5
29098,14,217,3.0
29100,14,184,4.5
29101,14,251,3.5
29106,14,336,2.5
29107,14,663,4.5
29114,14,244,3.5
29132,14,70,4.0
29134,14,365,4.0
29141,14,615,3.0
29166,14,266,1.5
29168,14,262,3.5
29197,14,533,3.5
29217,14,103,3.5
29220,14,302,4.5
29251,14,628,3.5
29264,14,571,5.0
29266,13,160,3.0
29267,13,668,3.0
29271,13,669,2.0
29273,13,660,1.5
29274,13,440,1.5
29275,13,17,2.0
29276,13,629,2.5
29278,13,211,2.0
29280,13,580,2.0
29281,13,322,2.0
29282,13,421,2.5
29283,13,369,2.0
29284,13,9,1.5
29285,13,341,4.0
29286,13,89,3.0
29287,13,235,3.0
29288,13,194,3.5
29289,13,149,3.5
29292,13,312,2.0
29293,13,645,3.0
29296,13,527,4.0
29299,13,243,2.5
29301,13,466,5.0
29302,13,263,4.0
29303,13,16,3.0
29305,13,548,4.5
29306,13,439,2.0
29307,13,490,2.5
29308,13,178,1.0
29309,13,32,2.5
29310,13,391,1.5
29311,13,329,2.0
29312,13,309,1.0
29313,13,389,2.5
29314,13,161,1.0
29317,13,561,4.0
29319,13,492,2.0
29320,13,49,1.0
29321,13,355,2.5
29322,13,118,3.0
29324,13,296,4.0
29325,13,144,3.5
29326,13,4,5.0
29328,13,646,2.0
29329,13,408,1.5
29330,13,479,2.0
29331,13,574,2.0
29332,13,247,4.0
29333,13,535,2.0
29334,13,99,2.5
29335,13,349,3.0
29336,13,422,4.0
29337,13,179,1.0
29338,13,222,3.5
29339,13,171,2.5
29340,13,413,2.0
29341,13,22,3.0
29342,13,448,2.0
29343,13,654,3.0
29344,13,641,2.0
29345,13,139,1.5
29348,13,80,1.5
29349,13,430,2.0
29352,13,76,2.5
29353,13,497,4.0
29354,13,274,4.0
29357,13,138,5.0
29359,13,142,4.0
29360,13,565,1.5
29363,13,540,2.5
29367,13,546,2.5
29372,13,37,2.0
29374,13,136,4.0
29375,13,387,3.0
29376,13,313,1.5
29377,13,238,1.5
29378,13,575,1.5
29379,13,360,2.0
29380,13,433,3.5
29383,13,596,1.5
29385,13,219,2.5
29386,13,216,2.5
29387,13,111,2.5
29388,13,208,1.0
29389,13,597,5.0
29390,13,447,3.5
29391,13,563,3.0
29392,13,207,3.0
29393,13,528,5.0
29394,13,461,2.5
29395,13,65,2.0
29396,13,393,3.5
29398,13,359,2.5
29399,13,319,3.0
29400,13,606,1.5
29402,13,226,2.5
29403,13,102,1.0
29405,13,502,3.0
29411,13,13,3.0
29413,13,398,2.5
29415,13,586,1.0
29416,13,254,2.5
29422,13,532,1.0
29423,13,206,3.0
29424,13,347,4.0
29429,13,462,4.0
29430,13,18,4.5
29435,13,62,4.0
29436,13,624,2.0
29446,13,304,2.5
29447,13,129,4.0
29449,13,163,3.5
29451,13,88,4.0
29452,13,632,2.5
29454,13,514,1.0
29456,13,609,2.0
29464,13,189,2.0
29470,13,505,1.5
29472,13,539,1.0
29473,13,506,2.5
29474,13,576,1.0
29475,13,276,2.5
29478,13,173,1.0
29479,13,108,2.5
29481,13,388,3.0
29484,13,74,2.0
29485,13,220,4.0
29486,13,577,2.5
29487,13,265,2.0
29490,13,174,2.5
29491,13,228,2.5
29492,13,494,2.5
29493,13,256,3.5
29494,13,516,3.5
29496,13,559,2.5
29497,13,468,2.5
29498,13,425,1.5
29499,13,236,2.0
29501,13,522,1.0
29502,13,553,2.5
29503,13,250,3.0
29504,13,19,2.5
29505,13,59,2.0
29510,13,120,3.0
29511,13,484,1.5
29513,13,277,3.0
29520,13,104,3.0
29522,13,334,2.0
29523,13,68,1.5
29524,13,357,2.5
29526,13,598,4.0
29527,13,348,1.0
29531,13,384,3.0
29535,13,147,3.0
29538,13,26,2.0
29539,13,509,2.5
29541,13,406,3.0
29542,13,195,2.5
29544,13,320,1.0
29548,13,579,2.0
29550,13,363,4.0
29551,13,321,2.0
29554,13,607,2.5
29556,13,353,2.0
29557,13,239,2.5
29558,13,114,1.0
29561,13,124,2.5
29562,13,6,2.5
29564,13,552,1.5
29565,13,158,3.5
29571,13,417,3.0
29573,13,181,2.5
29574,13,620,2.0
29578,13,125,3.5
29580,13,639,2.0
29583,13,289,3.0
29587,13,560,1.0
29588,13,143,4.0
29589,13,42,2.0
29591,13,373,1.5
29596,13,282,1.5
29597,13,557,2.0
29599,13,121,2.0
29601,13,473,2.0
29603,13,295,2.0
29604,13,33,2.0
29605,13,407,2.5
29615,13,73,3.5
29623,13,547,2.5
29637,13,327,3.5
29639,13,267,4.0
29640,13,43,4.5
29641,13,495,1.0
29642,13,378,4.0
29653,13,229,2.0
29655,13,633,3.5
29656,13,230,2.5
29662,13,661,3.0
29675,13,508,1.5
29677,13,339,4.0
29681,13,621,4.0
29696,13,638,1.0
29697,13,573,2.5
29698,13,399,4.0
29710,13,361,4.0
29714,13,167,2.0
29725,13,57,5.0
29743,13,578,3.0
29747,13,310,2.0
29750,13,152,4.0
29753,13,524,5.0
29776,13,588,2.5
29787,13,251,2.5
29789,13,336,3.5
29791,13,663,3.5
29812,13,365,3.0
29813,13,40,2.5
29820,13,455,2.5
29822,13,615,3.5
29885,13,533,3.0
29914,13,103,4.5
29917,13,302,3.5
30019,13,551,3.0
30023,13,571,2.5
30028,13,626,2.0
30035,13,594,2.5
30067,13,667,2.5
30075,13,379,2.5
30076,13,249,3.5
30089,13,397,4.5
30104,13,30,2.0
30146,13,518,3.5
30176,123,165,3.0
30177,123,187,3.0
30178,123,660,3.0
30179,123,53,4.0
30180,123,629,4.0
30181,123,572,5.0
30182,123,421,5.0
30183,123,224,5.0
30184,123,466,5.0
30185,123,630,3.0
30187,123,263,3.0
30188,123,16,3.0
30189,123,438,4.0
30190,123,582,5.0
30191,123,451,5.0
30192,123,389,5.0
30193,123,561,2.0
30194,123,492,4.0
30196,123,296,3.0
30197,123,4,4.0
30198,123,95,4.0
30199,123,501,5.0
30200,123,574,5.0
30201,123,349,4.0
30202,123,422,5.0
30203,123,179,5.0
30204,123,222,3.0
30205,123,171,5.0
30206,123,22,4.0
30207,123,641,5.0
30208,123,568,4.0
30210,123,366,5.0
30212,123,138,5.0
30216,123,634,5.0
30218,123,546,5.0
30219,123,612,5.0
30220,123,387,5.0
30221,123,313,3.0
30222,123,433,4.0
30223,123,201,4.0
30224,123,472,4.0
30225,123,635,5.0
30228,123,219,4.0
30229,123,216,4.0
30230,123,111,4.0
30234,123,157,4.0
30235,123,597,4.0
30236,123,563,5.0
30238,123,207,4.0
30239,123,467,5.0
30240,123,528,4.0
30241,123,131,5.0
30242,123,461,5.0
30243,123,65,4.0
30244,123,260,4.0
30245,123,618,5.0
30246,123,154,4.0
30247,123,371,5.0
30248,123,96,4.0
30250,123,393,4.0
30251,123,474,3.0
30255,123,39,5.0
30256,123,264,5.0
30259,123,319,4.0
30261,123,226,4.0
30262,123,502,4.0
30265,123,110,5.0
30267,123,127,4.0
30269,123,437,5.0
30270,123,123,5.0
30271,123,398,3.0
30272,123,590,2.0
30274,123,62,5.0
30275,123,624,5.0
30277,123,317,5.0
30278,123,85,4.0
30279,123,88,5.0
30283,123,609,3.0
30286,123,400,5.0
30287,123,558,5.0
30290,123,506,4.0
30293,123,655,5.0
30294,123,276,3.0
30295,123,404,2.0
30296,123,112,5.0
30297,123,385,5.0
30298,123,583,5.0
30299,123,52,4.0
30301,123,74,4.0
30302,123,174,4.0
30303,123,644,4.0
30304,123,256,5.0
30305,123,522,4.0
30306,123,151,5.0
30307,123,464,5.0
30309,123,109,3.0
30311,123,120,3.0
30313,123,170,3.0
30315,123,277,5.0
30317,123,411,4.0
30318,123,636,5.0
30319,123,218,5.0
30320,123,68,3.0
30323,123,598,4.0
30324,123,616,3.0
30325,123,50,5.0
30326,123,26,4.0
30329,123,195,5.0
30330,123,346,5.0
30332,123,199,4.0
30333,123,471,5.0
30335,123,321,4.0
30337,123,58,5.0
30342,123,607,4.0
30345,123,353,3.0
30348,123,370,5.0
30351,123,212,5.0
30352,123,6,4.0
30353,123,63,5.0
30356,123,513,4.0
30363,123,351,5.0
30370,123,639,5.0
30372,123,98,1.0
30373,123,289,4.0
30381,123,403,3.0
30382,123,143,5.0
30384,123,342,4.0
30390,398,160,3.0
30391,398,420,3.0
30393,398,224,4.0
30394,398,466,3.0
30395,398,630,5.0
30397,398,4,3.0
30398,398,95,3.0
30399,398,501,4.0
30400,398,574,3.0
30401,398,641,4.0
30406,398,634,5.0
30408,398,183,4.0
30412,398,281,5.0
30413,398,546,4.0
30415,398,612,5.0
30418,398,387,4.0
30419,398,596,3.0
30420,398,201,5.0
30421,398,472,3.0
30422,398,367,3.0
30429,398,208,4.0
30430,398,157,5.0
30431,398,563,3.0
30434,398,528,3.0
30435,398,65,4.0
30436,398,618,4.0
30439,398,272,4.0
30441,398,586,4.0
30444,298,629,5.0
30446,298,466,3.5
30447,298,16,4.0
30448,298,582,5.0
30449,298,101,4.0
30450,298,329,4.5
30451,298,232,5.0
30452,298,171,4.0
30453,298,448,3.5
30454,298,568,4.0
30457,298,259,4.0
30458,298,546,4.5
30459,298,238,4.5
30460,298,597,4.5
30461,298,447,5.0
30462,298,563,5.0
30465,298,319,5.0
30466,298,102,4.0
30467,298,110,4.0
30469,298,127,3.5
30470,298,532,4.0
30471,298,347,4.5
30472,298,317,4.5
30473,298,416,4.5
30474,298,304,5.0
30475,298,88,5.0
30476,298,514,3.5
30477,298,506,4.0
30478,298,372,5.0
30480,298,494,4.5
30481,298,481,4.5
30483,298,175,4.5
30484,298,218,4.5
30485,298,150,5.0
30486,298,598,4.5
30488,298,26,4.5
30489,298,320,5.0
30490,298,471,5.0
30491,298,58,5.0
30492,298,520,5.0
30496,298,560,3.5
30498,298,121,4.5
30499,298,33,4.0
30500,298,470,5.0
30501,298,24,5.0
30504,298,544,5.0
30505,298,327,4.5
30506,298,43,5.0
30508,298,661,4.0
30509,298,66,5.0
30510,298,621,5.0
30511,298,573,5.0
30513,298,601,4.0
30514,298,167,4.0
30516,298,57,5.0
30518,298,452,5.0
30519,298,245,4.5
30520,298,310,2.5
30521,298,275,5.0
30522,298,152,4.0
30524,298,248,5.0
30526,254,381,4.5
30527,254,214,4.0
30528,254,322,4.5
30529,254,421,4.0
30530,254,537,3.0
30533,254,466,5.0
30534,254,227,1.0
30536,254,330,4.0
30537,254,401,5.0
30538,254,296,4.5
30540,254,422,5.0
30542,254,634,5.0
30544,254,433,5.0
30545,254,216,4.5
30546,254,597,5.0
30547,254,528,5.0
30548,254,260,5.0
30549,254,319,5.0
30550,254,47,2.5
30551,254,502,5.0
30552,254,488,4.5
30553,254,658,3.5
30554,254,394,4.5
30555,254,659,3.0
30556,254,14,4.0
30558,254,347,4.5
30562,254,196,5.0
30563,254,505,3.0
30564,254,539,5.0
30565,254,276,4.0
30566,254,583,4.0
30567,254,256,5.0
30568,254,522,2.5
30569,254,151,5.0
30570,254,51,5.0
30571,254,332,4.5
30572,254,356,5.0
30573,254,150,5.0
30575,254,384,4.5
30576,254,463,5.0
30577,254,26,5.0
30578,254,320,5.0
30580,254,650,5.0
30581,254,346,3.0
30582,254,58,5.0
30585,254,510,4.5
30587,254,555,5.0
30589,254,6,3.0
30590,254,617,4.0
30593,254,639,4.0
30597,254,143,4.0
30599,254,54,5.0
30600,254,159,5.0
30605,254,73,5.0
30608,254,442,4.0
30610,254,633,4.0
30611,254,230,4.5
30613,254,339,3.0
30630,462,668,2.5
30631,462,364,4.0
30632,462,466,4.0
30633,462,582,4.0
30634,462,221,3.5
30635,462,118,3.5
30636,462,69,3.0
30637,462,574,4.5
30638,462,171,4.0
30640,462,546,3.5
30641,462,216,3.0
30642,462,208,4.0
30643,462,597,4.5
30644,462,447,4.0
30645,462,563,4.0
30646,462,207,4.5
30647,462,131,4.0
30648,462,461,4.0
30649,462,371,3.5
30650,462,96,4.0
30652,462,264,4.0
30653,462,127,3.0
30655,462,624,3.5
30657,462,163,3.0
30659,462,215,3.0
30660,462,195,3.5
30661,462,287,4.5
30662,462,58,4.5
30663,462,124,3.5
30665,462,121,4.0
30666,462,24,4.5
30667,462,55,4.0
30672,196,160,5.0
30673,196,27,4.0
30674,196,214,2.0
30675,196,669,3.0
30676,196,440,3.0
30677,196,17,4.0
30678,196,629,4.0
30679,196,572,4.0
30680,196,322,5.0
30684,196,364,2.0
30685,196,458,5.0
30686,196,137,3.0
30687,196,466,3.0
30688,196,438,4.0
30689,196,439,3.0
30690,196,582,5.0
30691,196,396,5.0
30692,196,178,4.0
30693,196,329,4.0
30694,196,309,4.0
30695,196,161,4.0
30696,196,561,4.0
30699,196,296,3.0
30700,196,646,4.0
30701,196,501,4.0
30702,196,479,4.0
30703,196,349,5.0
30704,196,654,3.0
30705,196,641,2.0
30706,196,293,4.0
30707,196,565,4.0
30709,196,433,4.0
30712,196,596,4.0
30713,196,472,3.0
30714,196,367,4.0
30715,196,635,5.0
30717,196,208,5.0
30718,196,447,5.0
30719,196,563,4.0
30720,196,154,4.0
30721,196,393,3.0
30723,196,359,5.0
30724,196,319,5.0
30725,196,316,4.0
30726,196,127,3.0
30728,196,590,5.0
30731,196,62,4.0
30734,196,85,3.0
30735,196,304,5.0
30736,196,632,5.0
30737,196,79,5.0
30738,196,514,3.0
30739,196,648,5.0
30742,196,539,4.0
30745,196,173,2.0
30747,196,220,3.0
30748,196,51,3.0
30750,196,484,4.0
30751,196,192,3.0
30755,196,150,5.0
30759,196,50,5.0
30760,196,392,5.0
30761,196,463,4.0
30762,196,26,4.0
30763,196,603,3.0
30764,196,320,3.5
30765,196,287,5.0
30766,196,471,5.0
30768,196,58,4.0
30771,196,153,3.0
30773,196,190,3.0
30775,196,617,5.0
30776,196,620,3.0
30779,196,98,4.0
30783,196,38,3.0
30784,196,143,3.0
30785,196,610,4.0
30786,196,159,4.0
30787,196,121,4.0
30789,196,295,4.0
30790,196,33,5.0
30793,196,73,3.5
30796,196,547,4.0
30797,196,327,4.5
30798,196,43,0.5
30800,196,621,0.5
30801,196,57,0.5
30802,196,523,0.5
30804,196,248,5.0
30807,196,663,5.0
30810,85,160,2.0
30811,85,214,5.0
30812,85,115,5.0
30813,85,440,4.0
30814,85,53,4.0
30815,85,604,4.0
30816,85,421,4.0
30817,85,527,2.0
30818,85,458,2.0
30819,85,466,5.0
30820,85,489,5.0
30821,85,227,4.0
30822,85,16,5.0
30823,85,438,5.0
30827,85,451,5.0
30829,85,178,1.0
30830,85,101,4.0
30831,85,126,3.0
30832,85,329,4.0
30833,85,309,4.0
30834,85,161,4.0
30835,85,401,3.0
30836,85,561,3.0
30838,85,107,3.0
30840,85,301,3.0
30841,85,605,4.0
30842,85,4,2.0
30844,85,646,3.0
30845,85,501,5.0
30846,85,169,1.0
30847,85,479,2.0
30848,85,535,1.0
30849,85,349,3.0
30850,85,422,4.0
30851,85,179,4.0
30852,85,171,4.0
30853,85,22,4.0
30854,85,654,3.0
30855,85,641,5.0
30859,85,497,3.0
30860,85,366,5.0
30862,85,315,5.0
30863,85,138,3.0
30867,85,634,5.0
30869,85,183,4.0
30872,85,259,5.0
30874,85,498,3.0
30875,85,612,4.0
30877,85,136,3.0
30878,85,360,2.0
30881,85,435,4.0
30882,85,472,4.0
30883,85,635,4.0
30887,85,599,5.0
30888,85,207,4.0
30889,85,415,5.0
30890,85,449,3.0
30891,85,131,5.0
30892,85,65,5.0
30893,85,260,5.0
30894,85,618,5.0
30895,85,371,4.0
30896,85,554,4.0
30898,85,272,5.0
30900,85,39,2.0
30901,85,359,4.0
30902,85,606,3.0
30903,85,316,5.0
30905,85,127,5.0
30907,85,168,5.0
30909,85,123,2.0
30911,85,586,3.0
30913,85,541,4.0
30917,85,62,4.0
30920,85,317,4.0
30924,85,56,4.0
30925,85,304,3.0
30926,85,163,3.0
30929,85,632,3.0
30931,85,79,4.0
30933,85,648,3.0
30936,85,539,2.0
30937,85,400,3.0
30938,85,506,4.0
30939,85,21,2.0
30941,85,385,4.0
30942,85,388,1.0
30943,85,186,3.0
30948,85,51,4.0
30950,85,59,5.0
30951,85,549,5.0
30952,85,485,5.0
30955,85,175,3.0
30956,85,429,3.0
30960,85,68,2.0
30963,85,598,5.0
30967,85,384,3.0
30968,85,496,2.0
30975,85,463,2.0
30979,85,195,5.0
30981,85,320,3.0
30983,85,471,5.0
30984,85,363,3.0
30986,85,180,5.0
30989,85,520,4.0
30991,85,278,1.0
30992,85,153,3.0
30998,85,333,5.0
31001,85,8,3.0
31003,85,6,4.0
31004,85,283,4.0
31007,85,158,3.0
31008,85,63,4.0
31010,85,550,3.0
31030,85,620,4.0
31034,85,125,3.0
31043,85,639,3.0
31045,85,98,4.0
31050,85,560,5.0
31051,85,403,5.0
31054,85,143,2.0
31056,85,445,4.0
31058,85,82,4.0
31059,85,54,4.0
31061,85,610,4.0
31064,85,342,3.0
31066,85,159,5.0
31073,85,121,4.0
31076,85,15,4.0
31077,85,473,4.0
31079,85,33,4.0
31080,85,407,3.0
31084,85,470,5.0
31093,85,73,4.0
31096,85,55,5.0
31099,648,214,3.0
31100,648,537,3.0
31103,648,312,2.5
31108,648,216,3.0
31109,648,39,3.0
31110,648,123,2.5
31111,648,532,4.0
31112,648,505,3.0
31114,648,522,2.5
31115,648,277,3.0
31116,648,616,3.5
31117,648,346,3.0
31118,648,143,3.0
31124,285,498,4.0
31133,285,37,3.0
31134,285,238,3.0
31135,285,219,4.0
31143,285,326,3.0
31144,285,265,1.0
31145,285,228,3.0
31160,285,620,3.0
31171,285,639,4.0
31181,285,269,3.0
31207,505,94,4.0
31208,505,420,4.0
31210,505,660,4.0
31211,505,53,4.0
31213,505,604,4.0
31218,505,369,3.0
31219,505,466,5.0
31222,505,641,5.0
31224,505,568,4.0
31230,505,497,5.0
31231,505,274,3.0
31232,505,138,3.0
31233,505,142,5.0
31234,505,565,3.0
31236,505,540,4.0
31238,505,596,4.0
31240,505,647,5.0
31242,505,586,5.0
31243,286,160,4.0
31244,286,668,4.0
31245,286,420,5.0
31246,286,165,3.0
31247,286,214,5.0
31248,286,115,5.0
31249,286,426,4.0
31250,286,187,4.0
31254,286,660,5.0
31255,286,440,5.0
31257,286,53,5.0
31259,286,629,4.0
31260,286,572,4.0
31261,286,155,4.0
31264,286,526,4.0
31266,286,383,4.0
31267,286,580,3.0
31270,286,421,5.0
31271,286,345,4.0
31272,286,504,5.0
31273,286,9,5.0
31274,286,436,4.0
31275,286,341,4.0
31277,286,89,5.0
31279,286,194,4.0
31280,286,312,4.0
31284,286,364,5.0
31287,286,137,5.0
31289,286,335,4.0
31291,286,243,4.0
31292,286,466,4.0
31293,286,630,4.0
31294,286,489,4.0
31296,286,438,5.0
31303,286,343,4.0
31304,286,330,4.0
31308,286,490,4.0
31309,286,178,4.0
31312,286,492,4.0
31313,286,221,4.0
31315,286,49,3.0
31317,286,605,4.0
31321,286,349,5.0
31322,286,641,5.0
31324,286,568,4.0
31326,286,162,4.0
31328,286,274,4.0
31330,286,368,4.0
31331,558,629,5.0
31332,558,421,4.0
31333,558,9,4.0
31334,558,341,4.0
31335,558,645,3.0
31336,558,527,4.0
31337,558,458,3.0
31338,558,243,5.0
31339,558,438,3.0
31340,558,548,4.0
31341,558,330,4.0
31342,558,178,4.0
31343,558,329,5.0
31344,558,389,4.0
31345,558,161,5.0
31346,558,492,4.0
31347,558,221,3.0
31348,558,301,3.0
31349,558,296,5.0
31350,558,4,5.0
31351,558,349,5.0
31352,558,422,5.0
31353,558,179,5.0
31354,558,222,3.0
31355,558,171,4.0
31356,558,22,5.0
31357,558,80,3.0
31358,558,76,4.0
31359,506,582,4.0
31360,506,257,1.5
31361,506,430,1.5
31362,506,59,2.0
31370,506,55,0.5
31372,506,495,4.0
31373,506,378,4.0
31377,506,167,4.5
31379,506,310,4.0
31390,506,302,4.0
31397,576,250,4.0
31412,576,120,5.0
31414,576,484,3.0
31421,372,466,5.0
31422,372,401,5.0
31423,372,492,2.5
31424,372,4,5.0
31425,372,422,5.0
31426,372,433,4.0
31427,372,597,5.0
31428,372,447,5.0
31429,372,563,5.0
31430,372,207,5.0
31431,372,528,5.0
31432,372,260,5.0
31433,372,319,5.0
31434,372,502,5.0
31437,372,62,5.0
31438,372,304,3.5
31439,372,507,4.5
31441,372,256,5.0
31443,372,553,5.0
31446,372,598,5.0
31447,372,215,1.0
31448,372,26,5.0
31449,372,320,5.0
31451,372,520,4.0
31452,372,607,4.0
31455,372,54,5.0
31456,372,159,2.0
31458,372,43,4.0
31459,372,230,0.5
31460,372,661,5.0
31461,372,621,4.0
31463,372,57,4.0
31465,372,663,4.0
31467,372,533,5.0
31468,372,302,4.0
31471,372,1,4.0
31472,372,571,3.0
31481,521,631,3.0
31482,521,605,3.5
31483,521,634,4.0
31487,521,360,5.0
31489,521,258,4.5
31490,521,157,4.5
31492,521,618,4.5
31493,521,176,4.5
31496,521,284,5.0
31497,521,56,3.5
31498,521,429,3.5
31501,521,46,4.0
31504,521,8,4.0
31505,521,140,4.5
31508,521,125,4.0
31511,521,310,4.5
31514,276,364,3.5
31515,276,16,5.0
31516,276,582,4.5
31517,276,329,5.0
31519,276,171,4.0
31520,276,641,4.5
31521,276,315,4.0
31522,276,635,5.0
31523,276,447,4.0
31524,276,467,3.0
31525,276,264,5.0
31526,276,359,4.0
31527,276,223,4.0
31529,276,304,5.0
31530,276,88,4.0
31531,276,79,5.0
31532,276,609,5.0
31533,276,562,5.0
31534,276,506,5.0
31535,276,19,4.5
31536,276,465,5.0
31537,276,485,4.0
31539,276,150,5.0
31541,276,598,3.5
31542,276,50,5.0
31543,276,195,3.5
31544,276,471,5.0
31545,276,520,4.5
31546,276,153,5.0
31553,276,354,5.0
31555,276,15,5.0
31557,276,470,5.0
31558,276,24,5.0
31559,276,566,4.0
31561,276,544,5.0
31565,276,261,4.0
31566,276,452,5.0
31567,276,310,4.0
31568,276,591,3.5
31569,276,193,5.0
31573,276,184,4.0
31589,276,628,4.0
31592,276,571,5.0
31599,276,500,5.0
31600,276,90,4.5
31608,530,572,5.0
31609,530,224,4.0
31610,530,438,5.0
31611,530,309,4.0
31612,530,171,3.0
31613,530,641,5.0
31614,530,183,4.0
31618,530,635,4.0
31619,530,157,4.0
31620,530,207,3.0
31621,530,131,5.0
31622,530,618,4.0
31623,530,393,5.0
31626,530,317,3.0
31627,530,622,3.0
31630,530,195,5.0
31631,530,471,5.0
31636,530,560,4.0
31637,530,610,5.0
31639,530,159,3.0
31640,21,160,3.0
31641,21,27,4.0
31642,21,115,5.0
31643,21,187,1.0
31644,21,660,5.0
31645,21,572,5.0
31646,21,604,5.0
31647,21,580,4.0
31651,21,421,5.0
31652,21,224,5.0
31653,21,625,3.0
31654,21,369,3.0
31655,21,9,4.0
31656,21,436,2.0
31657,21,341,4.0
31659,21,527,4.0
31662,21,137,5.0
31664,21,243,5.0
31665,21,466,5.0
31666,21,581,5.0
31667,21,630,5.0
31669,21,227,4.0
31670,21,438,5.0
31671,21,343,5.0
31672,21,548,4.0
31673,21,439,1.0
31674,21,330,4.0
31675,21,101,5.0
31676,21,126,5.0
31677,21,329,3.0
31678,21,309,5.0
31679,21,161,5.0
31681,21,401,4.0
31682,21,561,4.0
31686,21,255,3.0
31693,21,355,4.0
31696,21,301,5.0
31700,21,605,4.0
31702,21,144,4.0
31704,21,4,5.0
31705,21,646,4.0
31708,21,95,4.0
31710,21,390,5.0
31713,21,408,4.0
31715,21,501,4.0
31716,21,642,4.0
31717,21,257,5.0
31718,21,83,5.0
31719,21,169,5.0
31720,21,479,5.0
31721,21,232,4.0
31722,21,247,3.0
31724,21,99,4.0
31725,21,349,5.0
31726,21,422,3.0
31727,21,179,5.0
31728,21,222,5.0
31729,21,171,5.0
31730,21,413,5.0
31731,21,22,4.0
31732,21,448,5.0
31733,21,654,2.0
31735,21,641,5.0
31736,21,64,4.0
31742,21,314,5.0
31743,21,497,4.0
31744,21,274,4.0
31747,21,315,5.0
31748,21,138,3.0
31749,21,565,3.0
31753,21,634,5.0
31757,21,183,3.0
31762,21,259,2.0
31765,21,281,4.0
31766,21,546,4.0
31769,21,498,5.0
31770,21,612,1.0
31797,21,37,4.0
31798,21,238,5.0
31799,21,433,5.0
31801,21,435,4.0
31803,21,596,3.0
31805,21,472,5.0
31806,21,367,3.0
31810,21,635,5.0
31816,21,219,4.0
31818,21,216,5.0
31822,21,97,5.0
31823,21,111,4.0
31827,21,208,5.0
31831,21,258,2.0
31837,21,157,5.0
31838,21,493,5.0
31839,21,597,4.0
31840,21,447,4.0
